target_D,horizon,round,statistical_bound_component,historical_bound_component,path_inflation_component,current_bias_cumulative,cumulative_pseudo_regret,sharp_theorem_rhs,aggregate_sha256
0.5,1000,1,11.963809034752169,0,0,0.00098870624557551934,0.20563866810340486,11.964797740997724,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,10,179.58188494025453,0.16064183870361262,0.24236549445236222,0.012965447436409459,1.77867474336095,179.99785772084698,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,20,424.07886944834274,0.57755197158139593,1.8188908557278751,0.03554279664997971,3.6264597100508142,426.51085507230209,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,30,667.24191322163563,1.2250879576210014,5.0271803539847202,0.067202170303448744,5.3639707546144635,673.56138370354438,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,40,886.4515415143195,2.0500207721469521,9.2463029671588188,0.10448005800095066,6.8976603738971036,897.85234531162632,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,50,1087.5197442320612,2.993398341707366,13.83748664914226,0.14324079392703193,8.3530757769510142,1104.4938700168382,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,60,1274.5516816932022,4.0108370343289472,18.625381307919493,0.18259983890563108,9.6924698951231516,1297.3704998743567,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,70,1451.0821659748708,5.0808019381056333,23.475298421850084,0.22211756863146703,10.970071699663421,1479.8603839034581,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,80,1620.1324788856321,6.1925908790390984,28.395260171701899,0.26164850239313375,12.244732539474166,1654.9819784387657,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,90,1781.7647582406291,7.3325268473372809,33.314118392295249,0.30114463442355743,13.479832740530275,1822.7125481146854,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,100,1937.6996121983962,8.4971979256515446,38.273419063365793,0.34059307313724502,14.722935366227084,1984.8108222605513,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,110,2088.0830937684077,9.6800969304674709,43.249881332869727,0.38005333776029721,15.837983137604681,2141.3931253695041,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,120,2233.8587709257095,10.879718657111734,48.234264396375337,0.41953078290449725,16.952763159928832,2293.3922847621011,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,130,2375.1012780005731,12.091832323115058,53.17937860801139,0.45901361135892188,18.021621905590926,2440.8315025430588,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,140,2512.8801498083067,13.318019305767702,58.104007271190738,0.49849019554639873,19.075703860119866,2584.8006665808116,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,150,2646.9630008074264,14.554001446529664,62.980376118198407,0.53796379838581554,20.163536304826788,2725.0353421705404,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,160,2778.2487095617712,15.80168225024695,67.800728193123859,0.57743975081277954,21.242311406505472,2862.4285597559569,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,170,2906.4877940324827,17.057638376464464,72.61864421435692,0.61694542944569719,22.378368682977026,2996.7810220527476,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,180,3032.3413726602339,18.323703934357635,77.437222476668751,0.65644644836843713,23.47874473744664,3128.7587455196276,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,190,3155.7343315481648,19.597606167439992,82.21496120798956,0.69595006331042741,24.506959753169543,3258.2428489869048,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,200,3276.8170083524478,20.878588072181209,86.967174709982302,0.7354162267037927,25.532096930822412,3385.3981873613143,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,210,3395.1607698652242,22.162379320511373,91.697167477555681,0.77487148202036338,26.396923225642468,3509.7951881453091,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,220,3511.922236324433,23.455199732102084,96.43095194787584,0.81435546088717004,27.380612869260084,3632.622743465296,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,230,3626.7345182320119,24.753546017492599,101.14075840255607,0.85386736066733959,28.279918626601173,3753.4826900127264,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,240,3739.8782056926821,26.058322891622392,105.81729739091759,0.89335915990212844,29.16546900737524,3872.6471851351239,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,250,3851.4981834921778,27.369473269468052,110.48006895383554,0.93285664702398885,30.161443906460409,3990.2805823625049,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,260,3961.4752500996874,28.685382156145387,115.13294207956559,0.97238433383018885,31.108049740881299,4106.265958669228,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,270,4069.6019030639191,30.003719809987661,119.77838790654314,1.0119035277072714,31.973205563382802,4220.3959143081565,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,280,4176.3134749944757,31.32683731456833,124.39714213315085,1.0514203513914371,32.870920084790889,4333.0888747935878,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,290,4281.7097266624951,32.654819081241492,128.98708715053894,1.0909398143957891,33.77121615899388,4444.44257270867,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,300,4385.5575624101484,33.98517619821714,133.55229048630264,1.1304716635594554,34.589967255917607,4554.2255007582271,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,310,4488.2435350697269,35.320243729090109,138.1159237452182,1.170015710763032,35.402249563928493,4662.8497182547972,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,320,4590.0587040944311,36.661814920204449,142.67591130891114,1.2095623298874245,36.319293850608389,4770.6059926534354,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,330,4690.3365252105896,38.00406793469925,147.22363819027404,1.2491070886481177,37.167540203284688,4876.8133384242146,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,340,4789.7590922099798,39.351940138701117,151.76159725540964,1.2886549410095691,38.030112600404713,4982.1612845450991,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,350,4887.9092905750003,40.701551500898987,156.27799065780565,1.3282031908325893,38.847066739714627,5086.2170359245374,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,360,4985.3843361952613,42.05744373815665,160.80280755139378,1.3677514406556097,39.730925924497186,5189.6123389254681,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,370,5081.7989224320208,43.415945625524692,165.30335973919304,1.4072996904786301,40.591867898544471,5291.9255274872166,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,380,5176.9943219981042,44.775244441705944,169.75437993660461,1.4468296579755633,41.39578544634918,5392.9707760343899,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,390,5271.4345743482409,46.138914862648797,174.1917943398349,1.4863234852112976,42.183684907925915,5493.2516070359361,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,400,5364.8747138737763,47.504483223749304,178.61608629126559,1.5258033989221291,43.008258222528895,5592.5210867877122,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,410,5457.3394262940146,48.871725099004671,183.02443346462599,1.5652846083205207,43.755556009936029,5690.8008694659684,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,420,5549.205515954689,50.243693828541858,187.43209531538207,1.6047563422303159,44.573466758587116,5788.4860614408417,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,430,5640.2583150396504,51.618203788083832,191.84176177782112,1.6442166615847424,45.361875262810045,5885.3624972671396,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,440,5730.3687088931511,52.993722912219745,196.23340661850148,1.6836780210930891,46.181808243452885,5981.2795164449672,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,450,5820.0515467756604,54.374673479658831,200.60859083714018,1.7231225526818355,47.015368190516128,6076.7579336451427,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,460,5908.715325979837,55.755348005730141,204.95675594396053,1.7625790781287063,47.795590423623565,6171.190009007656,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,470,5996.5551747515765,57.137288957730036,209.2863570050244,1.8020361156745697,48.554180847566698,6264.7808568300043,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,480,6083.9663212940131,58.524014289861881,213.60657932294976,1.8414916863738466,49.361955603969626,6357.9384065931999,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,490,6170.451203804555,59.910489557337677,217.92737265856459,1.880961091281153,50.044103376082397,6450.1700271117388,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,500,6256.5570193906433,61.301800181509137,222.24722907297539,1.9204215905561797,50.842385687597158,6542.0264702356835,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,510,6342.0557513276526,62.695517373914463,226.55433311092318,1.95985424273423,51.668783069953044,6633.2654560552219,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,520,6426.7787075971009,64.089704804156369,230.85339421729725,1.9992821243492358,52.420235333822241,6723.7210887429001,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,530,6510.585292049821,65.48277665408186,235.13102762117043,2.0386996229841912,53.088327326563906,6813.2377959480582,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,540,6593.8979685241384,66.878724129431433,239.38293977974172,2.0781282450094163,53.766812090586789,6902.2377606783248,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,550,6676.7846372376507,68.278132257523851,243.62309968203277,2.1175737490542836,54.496723561703767,6990.8034429262634,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,560,6758.9637718144213,69.677923312368662,247.85657735173672,2.1570205867296957,55.174605905017451,7078.655293065256,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,570,6840.5278794206042,71.078856092265468,252.09185826218774,2.196470872976342,55.829469957179796,7165.8950646480343,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,580,6921.6387873475978,72.482418756533917,256.32220961265631,2.235940828953519,56.523653068681504,7252.6793565457447,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,590,7002.2171690354226,73.887685018249144,260.5342485392286,2.2754147412413821,57.191743023551282,7338.9145173341412,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,600,7082.3364578848905,75.295245001759938,264.74334834686414,2.3149067403794641,57.864101891020319,7424.6899579738965,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,610,7161.8405652295669,76.703346339677395,268.94180256048975,2.3544143417629821,58.538032126573043,7509.8401284714919,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,620,7241.0213786196373,78.114926917641156,273.13915324395236,2.3939242712139439,59.245113891235739,7594.6693830524464,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,630,7319.6835790644163,79.527745209726078,277.34679566071065,2.4334353426530066,59.9306307792802,7678.9915552775046,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,640,7397.6823949460822,80.940105962663878,281.54269807130322,2.4729572740589107,60.547386162092479,7762.6381562541037,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,650,7475.4431049049572,82.356514914232903,285.73729700688307,2.512466776547166,61.216725365492358,7846.0493836026217,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,660,7552.6981249044447,83.773879204657135,289.91186978123534,2.5519701601966456,61.893802536073537,7928.9358440505348,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,670,7629.2099376131409,85.189429410636819,294.06950449179732,2.5914849085611547,62.48900037920798,8011.0603564241346,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,680,7705.6273787668879,86.61028855931923,298.23404850358406,2.6310048070242926,63.161378025322954,8093.1027206368126,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,690,7781.5970212397933,88.032386617606278,302.38991005677025,2.6705142165421307,63.846177576395533,8174.6898321307135,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,700,7856.7840566863424,89.451795798955359,306.51672351148045,2.7100149074229996,64.406895931414624,8255.4625909042024,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,710,7931.779361849307,90.875101794286948,310.64069578176861,2.7495257162942432,65.053216482698986,8336.0446851416564,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,720,8006.3280697048058,92.299315206289137,314.74872528759312,2.7890446322531908,65.638700247721502,8416.1651548309364,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,730,8080.4711511096839,93.724785870116264,318.83874169910627,2.828557864894242,66.249760032859086,8495.8632365437988,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,740,8154.1621197685927,95.150855861947335,322.90686569966709,2.8680633293814082,66.858934598800374,8575.0879046595874,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,750,8227.7013950072578,96.580914176341864,326.96265847791261,2.907560047534135,67.49720999531884,8654.1525277090477,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,760,8300.6449911067011,98.009672958012999,330.9988675054272,2.9470625085301365,68.067719026370057,8732.6005940786672,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,770,8373.567754039077,99.443812300400538,335.03373549118055,2.986561421322639,68.779505904753179,8811.0318632519829,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,780,8445.9077331249828,100.87659362318412,339.04489601751339,3.0260461352885399,69.431825709690372,8888.8552689009721,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,790,8517.9974671303589,102.31184930921525,343.04427698266363,3.0655136358349369,70.106571069472423,8966.4191070580746,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.5,1000,800,8589.6167929146359,103.74683473540448,347.01969421127347,3.1049588152454617,70.710219014416538,9043.4882806765581,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
