target_D,horizon,method,method_index,round,mean,ci_low,ci_high,aggregate_sha256
0.25,1000,transport_endpoint,1,380,40.533888479193273,39.676709953162728,41.424719297186144,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,390,41.303849163414704,40.431986519761139,42.206108737160775,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,400,42.061096625626718,41.199353452666344,42.964879908621221,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,410,42.834934060473813,41.968823839816594,43.752100963683255,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,420,43.536812523240272,42.669607516230023,44.452389383347885,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,430,44.311998564349224,43.450291163006504,45.228991767603254,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,440,45.088684179661058,44.201183659962012,46.035780369467787,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,450,45.887664047218458,44.988661441038531,46.844301589178933,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,460,46.575132570980934,45.674521036756929,47.536846431840203,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,470,47.347607608816922,46.448616762527863,48.304962706765977,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,480,48.113420089019485,47.209735923955158,49.081407736600383,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,490,48.810955811106744,47.87687546534211,49.818804403326297,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,500,49.494540352937932,48.546425461014614,50.514563819856512,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,510,50.173297779824551,49.192661026679339,51.23010464272356,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,520,50.968765819063499,49.996619526799122,52.016728298241937,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,530,51.672324619865805,50.673913804249253,52.734171985471598,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,540,52.336559020980332,51.334008795756333,53.41355316812038,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,550,52.980241763749611,51.950462999965524,54.088514023327534,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,560,53.657911582129245,52.614369027666726,54.774431723065419,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
0.25,1000,transport_endpoint,1,570,54.391607977485272,53.358326871311789,55.513164655557937,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
