target_D,series_code,x,y,count,marker_size,aggregate_sha256
1,0,1.4125375446227553e-12,5.6234132519034844e-06,1,0.42999999999999999,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,2.8183829312644549e-12,1.1220184543019617e-05,1,0.42999999999999999,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,5.6234132519034904e-12,1.1220184543019617e-05,1,0.42999999999999999,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.1220184543019629e-11,1.1220184543019617e-05,2,0.5045584412271571,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,2.2387211385683377e-11,2.2387211385683376e-05,3,0.56176914536239786,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,4.4668359215096346e-11,2.2387211385683376e-05,2,0.5045584412271571,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,4.4668359215096346e-11,4.4668359215096301e-05,1,0.42999999999999999,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,8.9125093813374591e-11,4.4668359215096301e-05,6,0.69090815370097203,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.7782794100389229e-10,4.4668359215096301e-05,5,0.65249223594996208,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.7782794100389229e-10,8.9125093813374493e-05,2,0.5045584412271571,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,3.5481338923357528e-10,8.9125093813374493e-05,12,0.87353829072479572,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,3.5481338923357528e-10,0.00017782794100389227,3,0.56176914536239786,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,7.0794578438413732e-10,8.9125093813374493e-05,7,0.72623523599162632,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,7.0794578438413732e-10,0.00017782794100389227,6,0.69090815370097203,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.4125375446227555e-09,0.00017782794100389227,11,0.84699246226397196,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.4125375446227555e-09,0.00035481338923357532,5,0.65249223594996208,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,2.8183829312644547e-09,0.00017782794100389227,6,0.69090815370097203,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,2.8183829312644547e-09,0.00035481338923357532,13,0.89899922958351797,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,5.623413251903491e-09,0.00035481338923357532,18,1.0136753236814713,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,5.623413251903491e-09,0.00070794578438413737,7,0.72623523599162632,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.122018454301964e-08,0.00035481338923357532,14,0.92349832961930944,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.122018454301964e-08,0.00070794578438413737,33,1.284021276376845,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.122018454301964e-08,0.0014125375446227524,2,0.5045584412271571,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,2.2387211385683401e-08,0.00070794578438413737,41,1.4025623627379127,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,2.2387211385683401e-08,0.0014125375446227524,26,1.1678235124467011,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,2.2387211385683401e-08,0.0028183829312644492,1,0.42999999999999999,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,4.46683592150963e-08,0.00070794578438413737,10,0.81920997883030833,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,4.46683592150963e-08,0.0014125375446227524,74,1.7984185480676727,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,4.46683592150963e-08,0.0028183829312644492,18,1.0136753236814713,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,8.9125093813374497e-08,0.0014125375446227524,45,1.4574767078498865,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,8.9125093813374497e-08,0.0028183829312644492,75,1.8088457268119897,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,8.9125093813374497e-08,0.0056234132519034901,14,0.92349832961930944,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,8.9125093813374497e-08,0.17782794100389229,569,2.5,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.7782794100389208e-07,0.0014125375446227524,1,0.42999999999999999,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.7782794100389208e-07,0.0028183829312644492,84,1.8997272501841023,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.7782794100389208e-07,0.0056234132519034901,103,2.0768004817165995,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.7782794100389208e-07,0.011220184543019629,19,1.0346018098373213,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.7782794100389208e-07,0.022387211385683378,1,0.42999999999999999,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.7782794100389208e-07,0.089125093813374398,145,2.4174870241826132,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.7782794100389208e-07,0.17782794100389229,18297,2.5,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,3.5481338923357531e-07,0.0028183829312644492,24,1.1318163074019441,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,3.5481338923357531e-07,0.0056234132519034901,134,2.3336506425022403,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,3.5481338923357531e-07,0.011220184543019629,126,2.2704949888579282,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,3.5481338923357531e-07,0.022387211385683378,31,1.2521975853094038,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,3.5481338923357531e-07,0.089125093813374398,2225,2.5,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,3.5481338923357531e-07,0.17782794100389229,22197,2.5,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,3.5481338923357531e-07,0.3548133892335753,468,2.5,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,7.0794578438413801e-07,0.0056234132519034901,55,1.5849157276772192,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,7.0794578438413801e-07,0.011220184543019629,224,2.5,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,7.0794578438413801e-07,0.022387211385683378,211,2.5,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,7.0794578438413801e-07,0.044668359215096258,145,2.4174870241826132,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,7.0794578438413801e-07,0.089125093813374398,3957,2.5,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,7.0794578438413801e-07,0.17782794100389229,15561,2.5,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,7.0794578438413801e-07,0.3548133892335753,438,2.5,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.4125375446227539e-06,0.0056234132519034901,2,0.5045584412271571,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.4125375446227539e-06,0.011220184543019629,119,2.2135681806344287,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
1,0,1.4125375446227539e-06,0.022387211385683378,373,2.5,0ddebd4915dd2e264e24b7b25047d24f86c3cdf63930a1e6df77585e0b97de02
