experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,curvature_trace_diagnostic,10,0.0,0.0,0.0,0.0,0.0,0.0
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,curvature_vector_products,10,0.0,0.0,0.0,0.0,0.0,0.0
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,damping,10,1.0,0.0,0.0,1.0,1.0,0.0
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,dataset_index,10,359813.9,163028.05834542034,51553.99868863499,243190.65259561513,476437.1474043849,116623.24740438489
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,mean_cg_iterations,10,0.0,0.0,0.0,0.0,0.0,0.0
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,mean_round_runtime_seconds,10,4.8942011519102377e-05,2.4836253540204195e-06,7.853912973246555e-07,4.7165332970260034e-05,5.071869006794472e-05,1.776678548842344e-06
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,model_ridge,10,1.0,0.0,0.0,1.0,1.0,0.0
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,peak_host_memory_bytes,10,636480716.8,24194337.917062078,7650921.429769016,619173130.0856417,653788303.5143582,17307586.714358263
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,pre_update_selected_prediction,10,0.42116207487085255,0.20922084052815967,0.06616143900438504,0.2714945017260464,0.5708296480156587,0.14966757314480614
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,pseudo_regret,10,0.8,0.4216370213557839,0.13333333333333333,0.4983790449602394,1.1016209550397607,0.30162095503976066
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,regularizer,10,0.032379727008404455,0.014394361288582376,0.004551896713527657,0.022082621253580258,0.04267683276322865,0.010297105754824197
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,reward,10,0.2,0.4216370213557839,0.13333333333333333,-0.10162095503976065,0.5016209550397607,0.30162095503976066
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,round,10,200.0,0.0,0.0,200.0,200.0,0.0
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,round_runtime_seconds,10,5.129569908604026e-05,1.2375943427048271e-05,3.913616942286244e-06,4.2442482487599025e-05,6.0148915684481494e-05,8.853216598441234e-06
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,runtime_seconds,10,0.009788402303820476,0.0004967250708040837,0.00015707825946493102,0.009433066594052008,0.010143738013588944,0.00035533570976846863
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,squared_loss,10,0.10602069584757312,0.0818174285966834,0.02587294266637134,0.04749203327217391,0.16454935842297233,0.05852866257539921
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,true_label_arm,10,1.0,1.8257418583505538,0.5773502691896257,-0.3060570468907835,2.3060570468907837,1.3060570468907835
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,update_gradient_norm,10,1.7427233972635303,1.0588122815111585,0.3348258424134649,0.9852947195579677,2.500152074969093,0.7574286777055627
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,update_norm,10,0.0174272339726353,0.010588122815111584,0.003348258424134649,0.009852947195579673,0.025001520749690927,0.007574286777055626
covertype_rerun,full,evaluation,default,greedy_full_network,,,{},"{""bonus_scale"":0.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,updates_completed,10,1.0,0.0,0.0,1.0,1.0,0.0
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,accuracy,10,0.14450000000000002,0.0456100622426431,0.014423168090879956,0.11187252699297341,0.17712747300702664,0.032627473007026606
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,bonus_scale,10,1.0,0.0,0.0,1.0,1.0,0.0
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,cumulative_pseudo_regret,10,171.1,9.12201244852862,2.8846336181759913,164.57450539859468,177.6254946014053,6.52549460140532
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,cumulative_reward,10,28.9,9.12201244852862,2.8846336181759913,22.37450539859468,35.42549460140532,6.52549460140532
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,curvature_vector_products,10,0.0,0.0,0.0,0.0,0.0,0.0
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,damping,10,1.0,0.0,0.0,1.0,1.0,0.0
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,environment_seed,10,1841141347.2,1031424982.1314585,326165217.9133881,1103304363.241592,2578978331.158408,737836983.9584082
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,final_displacement_norm,10,0.17285545621792445,0.06280012447018443,0.01985914306678578,0.1279309534823607,0.2177799589534882,0.04492450273556376
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,initialization_seed,10,2445189789.9,983884152.581073,311131487.5900824,1741361466.6760345,3149018113.1239657,703828323.2239658
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,mean_pseudo_regret,10,0.8554999999999999,0.04561006224264311,0.014423168090879958,0.8228725269929733,0.8881274730070265,0.032627473007026606
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,model_ridge,10,1.0,0.0,0.0,1.0,1.0,0.0
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,peak_host_memory_bytes,10,635155251.2,24203066.543050434,7653681.663665711,617841420.4027613,652469081.9972388,17313830.79723867
