experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,backbone_distance_from_initial,20,0.5267419621162157,0.06214077399542675,0.013895099482822542,0.4976591846602717,0.5558247395721597,0.02908277745594403
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,backbone_step_norm,20,0.03223812810412778,0.0036701758171754557,0.0008206762616580159,0.030520432947595665,0.03395582326065989,0.0017176951565321145
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,chi_t,20,2.7591173195114345,0.4398638392662743,0.09835654454434305,2.553254705871642,2.964979933151227,0.2058626136397923
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,cumulative_backbone_path_length,20,2.997805278502706,0.23326110412534834,0.05215876853309355,2.8886357213146256,3.106974835690786,0.10916955718807998
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,cumulative_parameter_path_length,20,7.996652960684413,0.014968414866054448,0.0033470393155916153,7.98964752688583,8.003658394482997,0.0070054337985835735
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,cumulative_pseudo_regret,20,17.71891518873017,1.6024237236749952,0.35831283748956283,16.96895780086122,18.468872576599118,0.7499573878689503
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,diagnostic_S_T,20,767001.6868211499,188304.502003447,42106.166694895284,678872.4670898081,855130.9065524917,88129.21973134183
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,diagnostic_theorem_rhs,20,44696.22354305901,5314.289448326385,1188.3112458567653,42209.059521356896,47183.38756476112,2487.1640217021154
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,diagnostic_u_t,20,14.314769209090196,3.327647360005281,0.7440845702119523,12.757382305122512,15.87215611305788,1.5573869039676842
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,instantaneous_pseudo_regret,20,0.01771703618697122,0.05252539654287865,0.01174503572150091,-0.00686560609801503,0.04229967847195747,0.02458264228498625
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,max_chi_t,20,8.143123104203088,1.008705632970985,0.22555343646100753,7.671034336135743,8.615211872270432,0.47208876806734484
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,max_diagnostic_u_t,20,84.56331279990034,18.34128392551857,4.101235765208371,75.97932769051955,93.14729790928114,8.583985109380787
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,max_psi_t,20,484.5443592679732,41.236482196419345,9.220757734415349,465.2450915299704,503.84362700597603,19.299267738002786
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,max_theory_factor,20,26.859568658823385,0.0,0.0,26.859568658823385,26.859568658823385,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,max_u_t,20,4.0,0.0,0.0,4.0,4.0,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,mean_cg_iterations,20,44.3157,1.5424063598634992,0.3448925469582787,43.593831603030175,45.037568396969824,0.7218683969698245
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,mean_chi_t,20,4.317194597220019,0.5263198053581188,0.11768868626852118,4.070869345928291,4.5635198485117465,0.24632525129172764
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,mean_diagnostic_u_t,20,31.953310161066685,6.546941937993691,1.4639407218098106,28.88924701609089,35.01737330604248,3.064063144975796
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,mean_psi_t,20,159.00046982588486,9.805231979569646,2.1925165241472557,154.41148000115697,163.58945965061275,4.588989824727902
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,mean_round_runtime_seconds,20,0.02904117580348975,0.0004413623874159349,9.869163009736282e-05,0.0288346118477272,0.029247739759252298,0.0002065639557625474
