experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""none"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,peak_host_memory_bytes,10,802730803.2,468007685.35575765,147997024.81876242,467938273.4334129,1137523332.966587,334792529.76658714
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""none"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,records_per_seed,10,1000.0,0.0,0.0,1000.0,1000.0,0.0
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,mean_cg_iterations,10,3.7611,0.012467290536974434,0.003942503434790289,3.7521814376156324,3.7700185623843674,0.008918562384367378
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,mean_exact_relative_energy_error,10,0.09874895783675935,0.000671668605718573,0.00021240026269002865,0.09826847506113488,0.09922944061238383,0.00048048277562446864
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,mean_initial_relative_energy_error,10,1.0,0.0,0.0,1.0,1.0,0.0
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,mean_predictive_width_relative_error,10,0.005244615933076015,7.536815065329632e-05,2.3833501909912378e-05,0.005190700806015942,0.005298531060136088,5.391512706007298e-05
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,mean_sample_cvp_count,10,962.8416,3.191626377465455,1.009280879306314,960.5584480296019,965.124751970398,2.2831519703980487
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,mean_wall_time_seconds,10,0.00010904074016725644,1.4502973691641476e-06,4.5862429711087564e-07,0.00010800325992851377,0.0001100782204059991,1.0374802387426593e-06
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,peak_host_memory_bytes,10,802734080.0,468007085.15833503,147996835.0196723,467941979.5887841,1137526180.4112158,334792100.4112159
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,records_per_seed,10,1000.0,0.0,0.0,1000.0,1000.0,0.0
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,mean_cg_iterations,10,3.8624,0.01643302907088169,0.005196580071974671,3.850644519168128,3.874155480831872,0.011755480831871914
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,mean_exact_relative_energy_error,10,0.09422084719293587,0.0010476686433823913,0.0003313019146227048,0.09347139019372336,0.09497030419214839,0.000749456999212511
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,mean_initial_relative_energy_error,10,1.0,0.0,0.0,1.0,1.0,0.0
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,mean_predictive_width_relative_error,10,0.004684009926463188,0.00011977545382574598,3.787632418696857e-05,0.0045983277284031695,0.004769692124523206,8.568219806001785e-05
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,mean_sample_cvp_count,10,988.7744,4.206855442145713,1.3303244984255158,985.7649969070408,991.7838030929593,3.00940309295921
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,mean_wall_time_seconds,10,0.0001119428740174044,1.700365814163962e-06,5.377028828244715e-07,0.00011072650558956577,0.00011315924244524302,1.2163684278386222e-06
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,peak_host_memory_bytes,10,802730803.2,468007685.35575765,147997024.81876242,467938273.4334129,1137523332.966587,334792529.76658714
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.5}",{},10,benchmark_summary,,records_per_seed,10,1000.0,0.0,0.0,1000.0,1000.0,0.0
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_cg_iterations,10,5.3688,0.01553347639419094,0.004912116538610288,5.357688020387683,5.379911979612317,0.011111979612316787
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_exact_relative_energy_error,10,0.05517233148708554,0.00045404421561423254,0.00014358138797655623,0.05484752782182986,0.05549713515234121,0.00032480366525567474
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_initial_relative_energy_error,10,1.7689506878121943,0.004144142102066082,0.0013104927989926799,1.7659861471401577,1.771915228484231,0.002964540672036759
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_predictive_width_relative_error,10,0.002516888438222337,4.800763111667537e-05,1.5181345939786685e-05,0.0024825458477637312,0.0025512310286809428,3.4342590458605896e-05
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_sample_cvp_count,10,1630.4128,3.9765699569128805,1.2575018338842336,1627.5681332192469,1633.2574667807532,2.8446667807530974
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_wall_time_seconds,10,0.00013321120268665253,1.4291743021471342e-06,4.519445968166616e-07,0.00013218883297977577,0.0001342335723935293,1.0223697068767578e-06
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,peak_host_memory_bytes,10,802752102.4,468014003.3623227,147999022.74786416,467955053.0037846,1137549151.7962153,334797049.3962154
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,records_per_seed,10,1000.0,0.0,0.0,1000.0,1000.0,0.0
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_cg_iterations,10,5.5264,0.017758878843490675,0.005615850583640742,5.5136960633770125,5.539103936622987,0.012703936622987385
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_exact_relative_energy_error,10,0.05199827088444982,0.00047569558681407107,0.00015042815272228247,0.05165797876128261,0.05233856300761703,0.0003402921231672136
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_initial_relative_energy_error,10,1.7695171085709998,0.004086767880934643,0.0012923494772173287,1.7665936109442741,1.7724406061977254,0.002923497626725696
