experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":512,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,peak_host_memory_bytes,5,74520985.6,9073279.61916907,4057694.001465088,63255020.951241806,85786950.24875818,11265964.648758192
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":512,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,predictive_width_relative_error,5,6.228097454760095e-16,2.3042096361430856e-16,1.030473876165199e-16,3.3670433052470313e-16,9.08915160427316e-16,2.861054149513064e-16
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":512,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,sample_cvp_count,5,921.6,41.72289539329695,18.65904606350496,869.7941828893215,973.4058171106785,51.805817110678504
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":512,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,wall_time_min_seconds,5,0.0003467497997917235,2.6663078935167984e-05,1.1924091397695664e-05,0.00031364321459666027,0.00037985638498678673,3.310658519506324e-05
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":512,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,wall_time_seconds,5,0.00035156660014763476,2.5657634824594465e-05,1.1474443121931823e-05,0.00031970843870687664,0.0003834247615883929,3.18581614407581e-05
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,batch_operator_call_count,5,7.0,0.0,0.0,7.0,7.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,cg_iterations,5,20.0,0.0,0.0,20.0,20.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,curvature_vector_products,5,896.0,0.0,0.0,896.0,896.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,equivalent_sample_cvp_count,5,896.0,0.0,0.0,896.0,896.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,estimated_total_host_memory_bytes,5,929024.0,0.0,0.0,929024.0,929024.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,estimated_working_memory_bytes,5,328704.0,0.0,0.0,328704.0,328704.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,max_explicit_relative_residual,5,7.5049293305501e-13,9.404555422257681e-14,4.2058450444664826e-14,6.337199541857164e-13,8.672659119243037e-13,1.1677297886929362e-13
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,max_relative_energy_error,5,7.391786754404794e-13,9.26448708397764e-14,4.143204579288561e-14,6.241448747004913e-13,8.542124761804674e-13,1.1503380073998807e-13
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,mean_explicit_relative_residual,5,6.094412079661585e-13,1.2491660645619175e-13,5.586440471092677e-14,4.543367549517173e-13,7.645456609805997e-13,1.551044530144412e-13
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,mean_relative_energy_error,5,6.002075121691911e-13,1.2294215903428152e-13,5.4981404980248673e-14,4.4755465943488205e-13,7.528603649035001e-13,1.5265285273430902e-13
