task,method,prefix,seed_count,metric,mean,standard_error,median,q10,q25,q75,q90,iqr
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,action_scoring_seconds,0.0037006030324846506,0.0,0.0037006030324846506,0.0037006030324846506,0.0037006030324846506,0.0037006030324846506,0.0037006030324846506,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,algorithm_seconds,1.747277173853945,0.0,1.747277173853945,1.747277173853945,1.747277173853945,1.747277173853945,1.747277173853945,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,cg_iterations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,cg_matvecs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,cumulative_regret,23.20000000000001,0.0,23.20000000000001,23.20000000000001,23.20000000000001,23.20000000000001,23.20000000000001,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,current_misspecification_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,data_loading_seconds,0.015451621962711215,0.0,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,diagnostic_seconds,0.5306431868229993,0.0,0.5306431868229993,0.5306431868229993,0.5306431868229993,0.5306431868229993,0.5306431868229993,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,end_to_end_round_seconds,2.2846362109994516,0.0,2.2846362109994516,2.2846362109994516,2.2846362109994516,2.2846362109994516,2.2846362109994516,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,fraction_bonus_below_gap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,fraction_bonus_exceeds_range,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,historical_misspecification_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,kappa_minus,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,logical_operator_bytes,276768.0,0.0,276768.0,276768.0,276768.0,276768.0,276768.0,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,operator_construction_seconds,0.4827261259779334,0.0,0.4827261259779334,0.4827261259779334,0.4827261259779334,0.4827261259779334,0.4827261259779334,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,peak_rss_bytes,442015744.0,0.0,442015744.0,442015744.0,442015744.0,442015744.0,442015744.0,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,preprocessing_seconds,0.03642051498172805,0.0,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,representation_update_seconds,0.23246961482800543,0.0,0.23246961482800543,0.23246961482800543,0.23246961482800543,0.23246961482800543,0.23246961482800543,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,solver_alpha,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,solver_seconds,0.47333274222910404,0.0,0.47333274222910404,0.47333274222910404,0.47333274222910404,0.47333274222910404,0.47333274222910404,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,teacher_environment_seconds,0.008029669988900423,0.0,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,transport_certificate_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_exact_corrected_cholesky,32,1,width_upper_over_exact,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,D_Q_minus_d_Th,0.004763656150409572,0.0,0.004763656150409572,0.004763656150409572,0.004763656150409572,0.004763656150409572,0.004763656150409572,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,D_Q_over_d_Th,16776.77617880058,0.0,16776.77617880058,16776.77617880058,16776.77617880058,16776.77617880058,16776.77617880058,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,action_accuracy,0.09375,0.0,0.09375,0.09375,0.09375,0.09375,0.09375,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,action_scoring_seconds,0.0038351367111317813,0.0,0.0038351367111317813,0.0038351367111317813,0.0038351367111317813,0.0038351367111317813,0.0038351367111317813,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,algorithm_seconds,1.7743963659740984,0.0,1.7743963659740984,1.7743963659740984,1.7743963659740984,1.7743963659740984,1.7743963659740984,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,cg_iterations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,cg_matvecs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,cumulative_regret,23.20000000000001,0.0,23.20000000000001,23.20000000000001,23.20000000000001,23.20000000000001,23.20000000000001,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,current_misspecification_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,data_loading_seconds,0.015451621962711215,0.0,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,diagnostic_seconds,0.5383599930792116,0.0,0.5383599930792116,0.5383599930792116,0.5383599930792116,0.5383599930792116,0.5383599930792116,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,end_to_end_round_seconds,2.3194190751528367,0.0,2.3194190751528367,2.3194190751528367,2.3194190751528367,2.3194190751528367,2.3194190751528367,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,fraction_bonus_below_gap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,fraction_bonus_exceeds_range,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,historical_misspecification_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,kappa_minus,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,logical_operator_bytes,276768.0,0.0,276768.0,276768.0,276768.0,276768.0,276768.0,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,operator_construction_seconds,0.48856151895597577,0.0,0.48856151895597577,0.48856151895597577,0.48856151895597577,0.48856151895597577,0.48856151895597577,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,peak_rss_bytes,428572672.0,0.0,428572672.0,428572672.0,428572672.0,428572672.0,428572672.0,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,preprocessing_seconds,0.03642051498172805,0.0,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,representation_update_seconds,0.21929409203585237,0.0,0.21929409203585237,0.21929409203585237,0.21929409203585237,0.21929409203585237,0.21929409203585237,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,solver_alpha,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,solver_seconds,0.47727326810127124,0.0,0.47727326810127124,0.47727326810127124,0.47727326810127124,0.47727326810127124,0.47727326810127124,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,teacher_environment_seconds,0.008029669988900423,0.0,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,transport_certificate_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_exact_uncorrected_tangent_cholesky,32,1,width_upper_over_exact,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,D_Q_minus_d_Th,0.004618249468645427,0.0,0.004618249468645427,0.004618249468645427,0.004618249468645427,0.004618249468645427,0.004618249468645427,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,D_Q_over_d_Th,23628.300359565757,0.0,23628.300359565757,23628.300359565757,23628.300359565757,23628.300359565757,23628.300359565757,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,action_accuracy,0.125,0.0,0.125,0.125,0.125,0.125,0.125,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,action_scoring_seconds,0.0030235721496865153,0.0,0.0030235721496865153,0.0030235721496865153,0.0030235721496865153,0.0030235721496865153,0.0030235721496865153,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,algorithm_seconds,1.1279000602080487,0.0,1.1279000602080487,1.1279000602080487,1.1279000602080487,1.1279000602080487,1.1279000602080487,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,cg_iterations,1625.0,0.0,1625.0,1625.0,1625.0,1625.0,1625.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,cg_matvecs,2265.0,0.0,2265.0,2265.0,2265.0,2265.0,2265.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,cumulative_regret,22.40000000000001,0.0,22.40000000000001,22.40000000000001,22.40000000000001,22.40000000000001,22.40000000000001,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,current_misspecification_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,data_loading_seconds,0.015451621962711215,0.0,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,diagnostic_seconds,0.5737138780532405,0.0,0.5737138780532405,0.5737138780532405,0.5737138780532405,0.5737138780532405,0.5737138780532405,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,end_to_end_round_seconds,1.7221010649227537,0.0,1.7221010649227537,1.7221010649227537,1.7221010649227537,1.7221010649227537,1.7221010649227537,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,fraction_bonus_below_gap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,fraction_bonus_exceeds_range,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,historical_misspecification_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,kappa_minus,0.5833530204379822,0.0,0.5833530204379822,0.5833530204379822,0.5833530204379822,0.5833530204379822,0.5833530204379822,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,logical_operator_bytes,23816.0,0.0,23816.0,23816.0,23816.0,23816.0,23816.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,operator_construction_seconds,0.04718604905065149,0.0,0.04718604905065149,0.04718604905065149,0.04718604905065149,0.04718604905065149,0.04718604905065149,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,oracle_kappa_minus,0.6032396643043644,0.0,0.6032396643043644,0.6032396643043644,0.6032396643043644,0.6032396643043644,0.6032396643043644,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,peak_rss_bytes,426672128.0,0.0,426672128.0,426672128.0,426672128.0,426672128.0,426672128.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,preprocessing_seconds,0.03642051498172805,0.0,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,representation_update_seconds,0.21972530923085287,0.0,0.21972530923085287,0.21972530923085287,0.21972530923085287,0.21972530923085287,0.21972530923085287,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,solver_alpha,1.008656788640362,0.0,1.008656788640362,1.008656788640362,1.008656788640362,1.008656788640362,1.008656788640362,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,solver_seconds,0.25779757171403617,0.0,0.25779757171403617,0.25779757171403617,0.25779757171403617,0.25779757171403617,0.25779757171403617,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,teacher_environment_seconds,0.008029669988900423,0.0,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,trace_tail_over_operator_tail,8.30360193819692,0.0,8.30360193819692,8.30360193819692,8.30360193819692,8.30360193819692,8.30360193819692,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,transport_certificate_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-2,32,1,width_upper_over_exact,1.0032773500272283,0.0,1.0032773500272283,1.0032773500272283,1.0032773500272283,1.0032773500272283,1.0032773500272283,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,D_Q_minus_d_Th,0.003952022172734733,0.0,0.003952022172734733,0.003952022172734733,0.003952022172734733,0.003952022172734733,0.003952022172734733,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,D_Q_over_d_Th,18808.291169503875,0.0,18808.291169503875,18808.291169503875,18808.291169503875,18808.291169503875,18808.291169503875,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,action_accuracy,0.125,0.0,0.125,0.125,0.125,0.125,0.125,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,action_scoring_seconds,0.003076830005738884,0.0,0.003076830005738884,0.003076830005738884,0.003076830005738884,0.003076830005738884,0.003076830005738884,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,algorithm_seconds,1.300882818934042,0.0,1.300882818934042,1.300882818934042,1.300882818934042,1.300882818934042,1.300882818934042,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,cg_iterations,3046.0,0.0,3046.0,3046.0,3046.0,3046.0,3046.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,cg_matvecs,3686.0,0.0,3686.0,3686.0,3686.0,3686.0,3686.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,cumulative_regret,22.40000000000001,0.0,22.40000000000001,22.40000000000001,22.40000000000001,22.40000000000001,22.40000000000001,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,current_misspecification_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,data_loading_seconds,0.015451621962711215,0.0,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,diagnostic_seconds,0.577897923940327,0.0,0.577897923940327,0.577897923940327,0.577897923940327,0.577897923940327,0.577897923940327,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,end_to_end_round_seconds,1.8941250920761377,0.0,1.8941250920761377,1.8941250920761377,1.8941250920761377,1.8941250920761377,1.8941250920761377,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,fraction_bonus_below_gap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,fraction_bonus_exceeds_range,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,historical_misspecification_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,kappa_minus,0.5834429851287077,0.0,0.5834429851287077,0.5834429851287077,0.5834429851287077,0.5834429851287077,0.5834429851287077,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,logical_operator_bytes,23816.0,0.0,23816.0,23816.0,23816.0,23816.0,23816.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,operator_construction_seconds,0.04665147315245122,0.0,0.04665147315245122,0.04665147315245122,0.04665147315245122,0.04665147315245122,0.04665147315245122,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,oracle_kappa_minus,0.6073222437080169,0.0,0.6073222437080169,0.6073222437080169,0.6073222437080169,0.6073222437080169,0.6073222437080169,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,peak_rss_bytes,437243904.0,0.0,437243904.0,437243904.0,437243904.0,437243904.0,437243904.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,preprocessing_seconds,0.03642051498172805,0.0,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,representation_update_seconds,0.21634511195588857,0.0,0.21634511195588857,0.21634511195588857,0.21634511195588857,0.21634511195588857,0.21634511195588857,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,solver_alpha,1.0000006477551695,0.0,1.0000006477551695,1.0000006477551695,1.0000006477551695,1.0000006477551695,1.0000006477551695,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,solver_seconds,0.41238159383647144,0.0,0.41238159383647144,0.41238159383647144,0.41238159383647144,0.41238159383647144,0.41238159383647144,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,teacher_environment_seconds,0.008029669988900423,0.0,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,trace_tail_over_operator_tail,8.182437337902947,0.0,8.182437337902947,8.182437337902947,8.182437337902947,8.182437337902947,8.182437337902947,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,transport_certificate_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r16_cg_1e-6,32,1,width_upper_over_exact,1.0000006015505987,0.0,1.0000006015505987,1.0000006015505987,1.0000006015505987,1.0000006015505987,1.0000006015505987,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,D_Q_minus_d_Th,0.0042987668529598415,0.0,0.0042987668529598415,0.0042987668529598415,0.0042987668529598415,0.0042987668529598415,0.0042987668529598415,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,D_Q_over_d_Th,17204.01595574439,0.0,17204.01595574439,17204.01595574439,17204.01595574439,17204.01595574439,17204.01595574439,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,action_accuracy,0.03125,0.0,0.03125,0.03125,0.03125,0.03125,0.03125,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,action_scoring_seconds,0.003113082086201757,0.0,0.003113082086201757,0.003113082086201757,0.003113082086201757,0.003113082086201757,0.003113082086201757,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,algorithm_seconds,1.2308053479646333,0.0,1.2308053479646333,1.2308053479646333,1.2308053479646333,1.2308053479646333,1.2308053479646333,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,cg_iterations,2643.0,0.0,2643.0,2643.0,2643.0,2643.0,2643.0,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,cg_matvecs,3283.0,0.0,3283.0,3283.0,3283.0,3283.0,3283.0,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,cumulative_regret,24.80000000000001,0.0,24.80000000000001,24.80000000000001,24.80000000000001,24.80000000000001,24.80000000000001,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,current_misspecification_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,data_loading_seconds,0.015451621962711215,0.0,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,diagnostic_seconds,0.5846314958762378,0.0,0.5846314958762378,0.5846314958762378,0.5846314958762378,0.5846314958762378,0.5846314958762378,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,end_to_end_round_seconds,1.8301485251286067,0.0,1.8301485251286067,1.8301485251286067,1.8301485251286067,1.8301485251286067,1.8301485251286067,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,fraction_bonus_below_gap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,fraction_bonus_exceeds_range,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,historical_misspecification_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,kappa_minus,0.9999999999999872,0.0,0.9999999999999872,0.9999999999999872,0.9999999999999872,0.9999999999999872,0.9999999999999872,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,logical_operator_bytes,46136.0,0.0,46136.0,46136.0,46136.0,46136.0,46136.0,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,operator_construction_seconds,0.054782343038823456,0.0,0.054782343038823456,0.054782343038823456,0.054782343038823456,0.054782343038823456,0.054782343038823456,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,oracle_kappa_minus,0.999999999999998,0.0,0.999999999999998,0.999999999999998,0.999999999999998,0.999999999999998,0.999999999999998,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,peak_rss_bytes,452575232.0,0.0,452575232.0,452575232.0,452575232.0,452575232.0,452575232.0,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,preprocessing_seconds,0.03642051498172805,0.0,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,representation_update_seconds,0.20901173184392974,0.0,0.20901173184392974,0.20901173184392974,0.20901173184392974,0.20901173184392974,0.20901173184392974,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,solver_alpha,1.0001108210267402,0.0,1.0001108210267402,1.0001108210267402,1.0001108210267402,1.0001108210267402,1.0001108210267402,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,solver_seconds,0.3461981923901476,0.0,0.3461981923901476,0.3461981923901476,0.3461981923901476,0.3461981923901476,0.3461981923901476,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,teacher_environment_seconds,0.008029669988900423,0.0,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,trace_tail_over_operator_tail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,transport_certificate_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r32_cg_1e-4,32,1,width_upper_over_exact,1.0000438015896216,0.0,1.0000438015896216,1.0000438015896216,1.0000438015896216,1.0000438015896216,1.0000438015896216,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,D_Q_minus_d_Th,0.004493194237065469,0.0,0.004493194237065469,0.004493194237065469,0.004493194237065469,0.004493194237065469,0.004493194237065469,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,D_Q_over_d_Th,22116.7119799697,0.0,22116.7119799697,22116.7119799697,22116.7119799697,22116.7119799697,22116.7119799697,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,action_accuracy,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,action_scoring_seconds,0.002932583971414715,0.0,0.002932583971414715,0.002932583971414715,0.002932583971414715,0.002932583971414715,0.002932583971414715,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,algorithm_seconds,1.1501332381158136,0.0,1.1501332381158136,1.1501332381158136,1.1501332381158136,1.1501332381158136,1.1501332381158136,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,cg_iterations,1736.0,0.0,1736.0,1736.0,1736.0,1736.0,1736.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,cg_matvecs,2376.0,0.0,2376.0,2376.0,2376.0,2376.0,2376.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,cumulative_regret,24.00000000000001,0.0,24.00000000000001,24.00000000000001,24.00000000000001,24.00000000000001,24.00000000000001,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,current_misspecification_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,data_loading_seconds,0.015451621962711215,0.0,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,diagnostic_seconds,0.5859086140408181,0.0,0.5859086140408181,0.5859086140408181,0.5859086140408181,0.5859086140408181,0.5859086140408181,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,end_to_end_round_seconds,1.751151911856141,0.0,1.751151911856141,1.751151911856141,1.751151911856141,1.751151911856141,1.751151911856141,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,fraction_bonus_below_gap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,fraction_bonus_exceeds_range,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,historical_misspecification_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,kappa_minus,0.9999999999999831,0.0,0.9999999999999831,0.9999999999999831,0.9999999999999831,0.9999999999999831,0.9999999999999831,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,logical_operator_bytes,46136.0,0.0,46136.0,46136.0,46136.0,46136.0,46136.0,0.0
